mName,Hash
l08_m24_a05_1008,3387979090
l08_m24_a05_1502,804150951
l08_m24_a05_1510,3640331978
l08_m24_a05_1902,653567939
l08_m24_a06_0302,357251038
l08_m24_a06_0308,4120829632
l08_m24_a06_1504,1075415356
l08_m24_a06_1506,2920802320
l08_m24_a07_0304,930365774
l08_m24_a07_1004,2374932594
l08_m24_a07_1506,1699429301
l08_m24_a07_1508,2196969138
l08_m24_a07_1510,2503192513
l08_m24_a07_1904,2187305981
l08_m24_a07_9904,1206618898
l08_m24_a08_2004,1852671305
l08_m24_a09_0304,226369598
l08_m24_a09_0308,80243733
l08_m24_a09_1510,2939801265
l09_m01_a01_0603,1523082984
l09_m01_a01_0607,1571136241
l09_m01_a01_1103,3879409416
l09_m01_a01_1107,3763786513
l09_m01_a01_1401,268350671
l09_m01_a01_1407,3869053434
l09_m01_a01_2001,440579069
l09_m01_a01_2005,489650148
l09_m01_a01_2503,4068937786
l09_m01_a02_0401,836149508
l09_m01_a02_0601,844264810
l09_m01_a02_0607,3677474911
l09_m01_a02_0907,3496843106
l09_m01_a02_1103,1638884774
l09_m01_a02_1105,2295120019
l09_m01_a02_1107,1724031423
l09_m01_a02_1401,2305476193
l09_m01_a02_1403,1734649677
l09_m01_a02_1407,1611227988
l09_m01_a02_2001,2631319891
l09_m01_a02_2007,1974821990
l09_m01_a02_2009,2450344289
l09_m01_a02_2501,2585592760
l09_m01_a02_2503,1947427476
l09_m01_a03_0601,4178486991
l09_m01_a03_0603,385927139
l09_m01_a03_0901,4065518066
l09_m01_a03_1005,1112701185
l09_m01_a03_1101,1157486383
l09_m01_a03_1103,2868098563
l09_m01_a03_1401,1110840772
l09_m01_a03_1405,1163645405
l09_m01_a03_1803,2770505100
l09_m01_a03_2001,1468666614
l09_m01_a03_2005,1357371119
l09_m01_a03_2009,1498520260
l09_m01_a03_2201,1410254488
l09_m01_a03_2401,1350810154
l09_m01_a03_2501,1363267613
l09_m01_a04_0403,159458101
l09_m01_a04_0601,3825964663
l09_m01_a04_0607,224932674
l09_m01_a04_1101,1509484439
l09_m01_a04_1407,3058729033
l09_m01_a04_2007,2750187387
l09_m01_a04_2009,1146399356
l09_m01_a04_2407,2766483367
l09_m01_a04_9903,2085748716
l09_m01_a04_9919,2241800115
l09_m01_a05_0407,3316659337
l09_m01_a05_0601,794248658
l09_m01_a05_0607,3325354215
l09_m01_a05_1103,2091537694
l09_m01_a05_1401,2490365657
l09_m01_a05_1405,2466394816
l09_m01_a05_1805,2585316260
l09_m01_a05_2001,2178150891
l09_m01_a05_2003,1876791495
l09_m01_a05_2005,2260612594
l09_m01_a05_2007,1756386526
l09_m01_a05_2205,2235228572
l09_m01_a05_2401,2262456631
l09_m01_a05_2503,1763070508
l09_m01_a05_2507,1853593141
l09_m01_a05_9909,1473824087
l09_m01_a05_9923,2235256523
l09_m01_a06_0603,1204639312
l09_m01_a06_0605,2930701157
l09_m01_a06_1101,338708124
l09_m01_a06_1105,324895365
l09_m01_a06_1107,4250133417
l09_m01_a06_1403,4243973467
l09_m01_a06_2003,3913933417
l09_m01_a06_2007,3995346544
l09_m01_a09_0605,1610105264
l09_m01_a09_1101,3848729673
l09_m01_a09_2003,404705468
l09_m01_a09_9913,3654606195
l09_m01_a10_0407,856338062
l09_m01_a10_0603,937672441
l09_m01_a10_1105,1668508204
l09_m01_a10_1405,1706600647
l09_m01_a10_1503,2367252421
l09_m01_a10_2005,1879355381
l09_m01_a10_2405,1997342505
l09_m01_a10_2501,1906485511
l09_m01_a12_0905,2551512570
l09_m01_a12_1105,784059175
l09_m01_a12_1107,3233131019
l09_m01_a12_1403,3239292153
l09_m01_a12_1407,3330173152
l09_m01_a12_1803,3356054941
l09_m01_a12_2009,880427733
l09_m01_a12_2407,3570124558
l09_m02_a01_0207,2979770670
l09_m02_a01_0301,1497005612
l09_m02_a01_0803,3143758049
l09_m02_a01_0807,3154916600
l09_m02_a01_1303,260601957
l09_m02_a01_1701,3868176789
l09_m02_a01_1907,91371946
l09_m02_a01_2203,486522300
l09_m02_a01_2505,4040363532
l09_m02_a01_2601,4126700620
l09_m02_a02_0203,811730841
l09_m02_a02_0301,3752725634
l09_m02_a02_0307,919447991
l09_m02_a02_0505,3696145449
l09_m02_a02_0805,3566610298
l09_m02_a02_1005,1647907239
l09_m02_a02_1301,1729260519
l09_m02_a02_1707,2306369038
l09_m02_a02_1901,1787162161
l09_m02_a03_0203,4215198780
l09_m02_a03_0303,4210867723
l09_m02_a03_0503,4268868281
l09_m02_a03_0803,4138291690
l09_m02_a03_0807,4056192499
l09_m02_a03_1305,2871229531
l09_m02_a03_1307,1160584567
l09_m02_a03_1703,1162441138
l09_m02_a03_1901,2715368852
l09_m02_a03_2405,3168388400
l09_m02_a03_2503,1417153074
l09_m02_a03_2505,3172708103
l09_m02_a03_2507,1393937963
l09_m02_a03_2605,3210547550
l09_m02_a04_0301,167243679
l09_m02_a04_0507,3826857496
l09_m02_a04_1005,3026252474
l09_m02_a04_1701,3057786918
l09_m02_a04_2507,1309736595
l09_m02_a05_0303,749034774
l09_m02_a05_0307,734566671
l09_m02_a05_0803,552645367
l09_m02_a05_0805,3381860290
l09_m02_a05_1903,2576269221
l09_m02_a06_0305,1129482893
l09_m02_a06_0707,2857714557
l09_m02_a06_1301,4236454385
l09_m02_a06_1807,431317797
l09_m02_a06_1901,4044663847
l09_m02_a06_9905,869089489
l09_m02_a07_0303,1634597917
l09_m02_a07_0801,2201383632
l09_m02_a07_1903,3561365166
l09_m02_a07_1907,3542866615
l09_m02_a08_0303,2419805896
l09_m02_a08_0805,1963787292
l09_m02_a08_0807,2600690992
l09_m02_a08_1307,803925428
l09_m02_a08_1905,3430091086
l09_m02_a08_1907,578644066
l09_m02_a08_2503,1052769009
l09_m02_a08_2607,999588017
l09_m02_a08_9911,397530361
l09_m02_a09_0305,2986621016
l09_m02_a09_0801,3107722144
l09_m02_a09_1003,3785180241
l09_m02_a09_1705,229767137
l09_m02_a10_0703,3709235149
l09_m02_a10_1303,1654890612
l09_m02_a10_1305,2344617281
l09_m02_a10_1307,1708024941
l09_m02_a10_1901,2168079502
l09_m02_a10_1907,1750720955
l09_m02_a10_2009,2458212573
l09_m02_a11_0805,4101332576
l09_m02_a11_1301,1206981373
l09_m02_a11_1903,2758342151
l09_m03_a01_0201,3074064165
l09_m03_a01_0205,2958539580
l09_m03_a01_0207,1582946832
l09_m03_a01_0801,3131964147
l09_m03_a01_1001,201509934
l09_m03_a01_1007,3848366363
l09_m03_a01_1307,3878147906
l09_m03_a01_1405,208052459
l09_m03_a01_1701,156097195
l09_m03_a01_1705,236986034
l09_m03_a01_1801,34708886
l09_m03_a01_1905,79573944
l09_m03_a01_2403,4155550256
l09_m03_a01_2501,410820907
l09_m03_a01_2505,521233714
l09_m03_a03_0201,4210220590
l09_m03_a03_0205,4255062583
l09_m03_a03_0305,4233981952
l09_m03_a03_1001,1103785253
l09_m03_a03_1003,2948860937
l09_m03_a03_1005,1185392956
l09_m03_a03_1701,1149598624
l09_m03_a03_1705,1139326905
l09_m03_a03_1707,2917588629
l09_m03_a03_1903,2685745030
l09_m03_a03_2403,3128429371
l09_m03_a03_2505,1390003257
l09_m03_a03_2507,3168249109
l09_m03_a03_2601,1475526265
l09_m03_a05_0201,749419827
l09_m03_a05_0203,3265616927
l09_m03_a05_0205,734460202
l09_m03_a05_1001,2543029816
l09_m03_a05_1003,2040393492
l09_m03_a05_1007,2129668877
l09_m03_a05_1301,2513776737
l09_m03_a05_1403,2123646920
l09_m03_a05_1703,2094201233
l09_m03_a05_1705,2511428772
l09_m03_a05_1707,2076130696
l09_m03_a05_1905,2670686638
l09_m03_a05_2505,2222991140
l09_m03_a06_0207,1130162856
l09_m03_a06_1003,4278820282
l09_m03_a06_1303,4249822179
l09_m03_a06_9915,3306429102
l09_m03_a07_0201,1633918008
l09_m03_a07_0207,2281715981
l09_m03_a07_0301,1621227023
l09_m03_a07_0807,2241314011
l09_m03_a07_1001,3663408947
l09_m03_a07_1007,859343366
l09_m03_a07_1303,907276358
l09_m03_a07_1703,823810202
l09_m03_a07_1905,3538407589
l09_m03_a07_2505,3376973359
l09_m03_a09_0203,3043466340
l09_m03_a09_1703,185612778
l09_m03_a10_0205,3715916589
l09_m03_a10_0307,850421814
l09_m03_a10_0605,3665153009
l09_m03_a10_0801,3615892194
l09_m03_a10_1007,2286596362
l09_m03_a10_1305,1677880959
l09_m03_a10_1707,2365958031
l09_m03_a10_9907,1110418026
l09_m04_a01_0803,3061809318
l09_m04_a01_0901,1504938941
l09_m04_a01_0907,2966433416
l09_m04_a01_1305,3958746391
l09_m04_a01_1503,102462608
l09_m04_a01_1509,3872300430
l09_m04_a01_2403,359444809
l09_m04_a01_2407,302085456
l09_m04_a01_2501,4204837458
l09_m04_a01_2507,331554663
l09_m04_a01_2603,384328999
l09_m04_a02_0903,824809535
l09_m04_a02_1501,1853974290
l09_m04_a02_1505,1777115915
l09_m04_a02_1509,1616572192
l09_m04_a02_2407,2492794878
l09_m04_a02_2503,2453318096
l09_m04_a02_2507,2505534921
l09_m04_a03_0907,4246245251
l09_m04_a03_1501,2782770359
l09_m04_a03_1505,2729472174
l09_m04_a03_1509,2869312645
l09_m04_a03_2003,1605220510
l09_m04_a03_2505,2953174848
l09_m04_a03_2507,1577827948
l09_m04_a04_0305,59005889
l09_m04_a04_0901,159259150
l09_m04_a04_1503,1456923939
l09_m04_a04_1509,3053653053
l09_m04_a04_2501,2859281377
l09_m04_a04_2503,1147357901
l09_m04_a04_2601,2821428664
l09_m04_a05_0903,741124231
l09_m04_a05_1503,2643080838
l09_m04_a05_1509,2103435160
l09_m04_a05_2505,1717320797
l09_m04_a06_0405,1258548303
l09_m04_a06_0605,1216821281
l09_m04_a06_0903,2864241193
l09_m04_a06_0907,2916425264
l09_m04_a06_1501,4111475972
l09_m04_a06_1505,4068335901
l09_m04_a06_2501,3886385898
l09_m04_a06_2507,247869407
l09_m04_a07_0901,2414504096
l09_m04_a07_0905,2290592953
l09_m04_a07_2503,3270981731
l09_m04_a08_0903,2427632473
l09_m04_a08_0905,2043747948
l09_m04_a08_1507,645521729
l09_m04_a09_0905,2995637705
l09_m04_a09_1507,3978638052
l09_m04_a09_2501,385038399
l09_m05_a01_0503,1365604555
l09_m05_a01_0505,3087457790
l09_m05_a01_0507,1443413202
l09_m05_a01_0701,3169832329
l09_m05_a01_0703,1390521509
l09_m05_a01_0705,3145861520
l09_m05_a01_2201,271435753
l09_m05_a01_2203,4263749317
l09_m05_a01_2205,390071280
l09_m05_a01_2601,388263733
l09_m05_a01_2603,4180282905
l09_m05_a01_2607,4266117632
l09_m05_a02_0503,3622898277
l09_m05_a02_0505,1049800528
l09_m05_a02_0703,3564494347
l09_m05_a02_0705,1024883518
l09_m05_a02_2203,2025313387
l09_m05_a02_2205,2446618974
l09_m05_a02_2207,2144997490
l09_m05_a02_2603,2143190199
l09_m05_a03_0501,4070815980
l09_m05_a03_0503,481155520
l09_m05_a03_0505,4123950325
l09_m05_a03_0701,4045892738
l09_m05_a03_0705,4132087963
l09_m05_a03_2201,1575315170
l09_m05_a03_2603,3034754834
l09_m05_a04_0501,4020668500
l09_m05_a04_0701,3961674810
l09_m05_a04_0707,88209679
l09_m05_a04_2201,1088443994
l09_m05_a04_2207,2843997039
l09_m05_a04_2601,1206517382
l09_m05_a04_2603,2850529194
l09_m05_a04_2605,1082407583
l09_m05_a04_9925,2934937633
l09_m05_a05_0507,3449421508
l09_m05_a05_0703,3379621555
l09_m05_a05_0707,3458017962
l09_m05_a05_2203,1706222803
l09_m05_a05_2205,2362524134
l09_m05_a05_2207,1658790090
l09_m05_a05_2603,1656441871
l09_m05_a05_2605,2346248506
l09_m05_a05_2607,1708558358
l09_m05_a06_0501,2725128543
l09_m05_a06_0503,1281378419
l09_m05_a06_0701,2716532017
l09_m05_a06_0703,1340382237
l09_m05_a06_2601,169959309
l09_m05_a06_2605,223124372
l09_m05_a07_0501,1764948730
l09_m05_a07_0507,2152816591
l09_m05_a07_0707,2211810209
l09_m05_a07_2203,679101912
l09_m05_a07_2205,3239698669
l09_m05_a07_2207,790069697
l09_m05_a07_2605,3322955825
l09_m05_a07_2607,673065245
l09_m05_a08_0505,2668203062
l09_m05_a08_0705,2626508888
l09_m05_a08_2207,3728814868
l09_m05_a08_2603,3726991313
l09_m05_a08_2607,3645414344
l09_m05_a09_2207,354279601
l09_m05_a09_9927,4236241619
l09_m05_a10_0705,3601453441
l09_m12_a01_0401,2650519401
l09_m12_a01_0407,1956123228
l09_m12_a01_1507,3454410510
l09_m12_a01_1801,744302952
l09_m12_a01_1807,3309210717
l09_m12_a01_2401,938639330
l09_m12_a02_0401,460309959
l09_m12_a02_0405,469893598
l09_m12_a02_1501,2719074453
l09_m12_a02_1801,2865322950
l09_m12_a02_1805,2913247199
l09_m12_a02_1807,1135279859
l09_m12_a02_2401,2976255308
l09_m12_a02_2403,1600679008
l09_m12_a02_2405,3054225749
l09_m12_a03_0401,3493008994
l09_m12_a03_0405,3613315707
l09_m12_a03_1803,2409359695
l09_m12_a03_2405,2102860528
l09_m12_a03_2407,2472115164
l09_m12_a04_0403,590890998
l09_m12_a04_0405,3395019459
l09_m12_a04_1505,1931866001
l09_m12_a04_1801,2089859291
l09_m12_a04_2401,1732243025
l09_m12_a04_2403,2301726589
l09_m12_a04_2405,1615997512
l09_m12_a04_9901,3102145027
l09_m12_a05_0307,3930474191
l09_m12_a05_0407,4010365002
l09_m12_a05_1803,1505888850
l09_m12_a05_1805,2963386215
l09_m12_a05_2407,1157667009
l09_m12_a05_2607,1183075503
l09_m12_a05_9917,2210577874
l09_m12_a06_2405,765102915
l09_m12_a07_0403,2779526488
l09_m12_a07_2407,147339722
l09_m12_a07_2605,3846343816
l09_m12_a07_2607,189590948
l09_m12_a08_0403,1425704845
l09_m12_a08_1805,205503673
l09_m12_a08_2403,4277358342
l09_m12_a08_2601,326761028
l09_m12_a09_1507,565550435
l09_m12_a09_1807,695012912
l09_m12_a09_2405,3704371606
l09_m15_a01_0604,214535409
l09_m15_a01_0608,92258522
l09_m15_a01_1104,2973433105
l09_m15_a01_1108,3096228154
l09_m15_a01_1402,1586666191
l09_m15_a01_1408,3192353745
l09_m15_a01_2002,1261346301
l09_m15_a01_2006,1279482340
l09_m15_a01_2504,2760309283
l09_m15_a02_0402,1622839044
l09_m15_a02_0602,1665031018
l09_m15_a02_0608,2213261940
l09_m15_a02_0908,2293757257
l09_m15_a02_1104,934186943
l09_m15_a02_1106,3651202707
l09_m15_a02_1108,1041810324
l09_m15_a02_1402,3624331361
l09_m15_a02_1404,828722516
l09_m15_a02_1408,953352575
l09_m15_a02_2002,3451580243
l09_m15_a02_2008,762250829
l09_m15_a02_2010,984596286
l09_m15_a02_2502,3413192120
l09_m15_a02_2504,571639949
l09_m15_a03_0602,2825029839
l09_m15_a03_0604,1090596346
l09_m15_a03_0902,2738802674
l09_m15_a03_1006,322852609
l09_m15_a03_1102,361888047
l09_m15_a03_1104,4243741722
l09_m15_a03_1402,324680644
l09_m15_a03_1406,339214301
l09_m15_a03_1804,4079183765
l09_m15_a03_2002,115752182
l09_m15_a03_2006,25950447
l09_m15_a03_2010,4059262107
l09_m15_a03_2202,90368152
l09_m15_a03_2402,32478250
l09_m15_a03_2502,3014173
l09_m15_a04_0404,1602275628
l09_m15_a04_0602,3043473527
l09_m15_a04_0608,1437749609
l09_m15_a04_1102,143968663
l09_m15_a04_1408,4002079330
l09_m15_a04_2008,4214678864
l09_m15_a04_2010,3975568419
l09_m15_a04_2408,4232007052
l09_m15_a04_9904,709891573
l09_m15_a04_9920,520860526
l09_m15_a05_0408,2640991906
l09_m15_a05_0602,2117823442
l09_m15_a05_0608,2666431180
l09_m15_a05_1104,715898631
l09_m15_a05_1402,3305363673
l09_m15_a05_1406,3261996224
l09_m15_a05_1806,3413435812
l09_m15_a05_2002,3502235627
l09_m15_a05_2004,970750686
l09_m15_a05_2006,3620871154
l09_m15_a05_2008,812267253
l09_m15_a05_2206,3562459036
l09_m15_a05_2402,3619059511
l09_m15_a05_2504,1058519093
l09_m15_a05_2508,916583454
l09_m15_a05_9910,4286198536
l09_m15_a05_9924,3543835858
l09_m15_a06_0604,298630217
l09_m15_a06_0606,4290960741
l09_m15_a06_1102,1163683996
l09_m15_a06_1106,1110551685
l09_m15_a06_1108,2777252226
l09_m15_a06_1404,2868121410
l09_m15_a06_2004,3209169008
l09_m15_a06_2008,3070116955
l09_m15_a09_0606,244608944
l09_m15_a09_1102,3020610121
l09_m15_a09_2004,1310636709
l09_m15_a09_9914,2413115242
l09_m15_a10_0408,1808845989
l09_m15_a10_0604,1642222816
l09_m15_a10_1106,840909868
l09_m15_a10_1406,886343367
l09_m15_a10_1504,3675819484
l09_m15_a10_2006,560497141
l09_m15_a10_2406,643901737
l09_m15_a10_2502,550405895
l09_m15_a12_0906,3380139002
l09_m15_a12_1106,2144855335
l09_m15_a12_1108,2557462560
l09_m15_a12_1404,2534557408
l09_m15_a12_1408,2661550795
l09_m15_a12_1804,2651373444
l09_m15_a12_2010,2631447690
l09_m15_a12_2408,2349966629
l09_m16_a01_0208,3913405189
l09_m16_a01_0302,139874348
l09_m16_a01_0804,3982498552
l09_m16_a01_0808,3839252179
l09_m16_a01_1304,1502188156
l09_m16_a01_1702,3085148053
l09_m16_a01_1908,1571314561
l09_m16_a01_2204,1258182565
l09_m16_a01_2506,2713657356
l09_m16_a01_2602,2761185868
l09_m16_a02_0204,1717824896
l09_m16_a02_0302,2395087490
l09_m16_a02_0308,1847053212
l09_m16_a02_0506,2367855145
l09_m16_a02_0806,2247756154
l09_m16_a02_1006,861224871
l09_m16_a02_1302,914245095
l09_m16_a02_1708,3517056037
l09_m16_a02_1902,1005174833
l09_m16_a03_0204,2906603045
l09_m16_a03_0304,2902283282
l09_m16_a03_0504,2825922720
l09_m16_a03_0804,2695412723
l09_m16_a03_0808,2837379032
l09_m16_a03_1306,4199502427
l09_m16_a03_1308,502759260
l09_m16_a03_1704,323525547
l09_m16_a03_1902,4038398868
l09_m16_a03_2406,3988122416
l09_m16_a03_2504,41541675
l09_m16_a03_2506,3967254791
l09_m16_a03_2508,198159360
l09_m16_a03_2606,3996204894
l09_m16_a04_0302,1486602655
l09_m16_a04_0508,3166917683
l09_m16_a04_1006,3842825402
l09_m16_a04_1702,3878555174
l09_m16_a04_2508,382377144
l09_m16_a05_0304,2057615119
l09_m16_a05_0308,1930623780
l09_m16_a05_0804,1995528430
l09_m16_a05_0806,2566863298
l09_m16_a05_1904,3482277308
l09_m16_a06_0306,306095245
l09_m16_a06_0708,4069466454
l09_m16_a06_1302,2918123505
l09_m16_a06_1808,1097793806
l09_m16_a06_1902,2692252199
l09_m16_a06_9906,1654746833
l09_m16_a07_0304,929830404
l09_m16_a07_0802,3529137360
l09_m16_a07_1904,2185753783
l09_m16_a07_1908,2347874460
l09_m16_a08_0304,3325732049
l09_m16_a08_0806,610347548
l09_m16_a08_0808,3285780251
l09_m16_a08_1308,1999671199
l09_m16_a08_1906,2636064590
l09_m16_a08_1908,2057767497
l09_m16_a08_2504,1757286632
l09_m16_a08_2608,1666114202
l09_m16_a08_9912,1188952825
l09_m16_a09_0306,3815249496
l09_m16_a09_0802,3897572768
l09_m16_a09_1004,3080498760
l09_m16_a09_1706,1558043105
l09_m16_a10_0704,2333574612
l09_m16_a10_1304,883051117
l09_m16_a10_1306,3668716353
l09_m16_a10_1308,1024722502
l09_m16_a10_1902,3495324302
l09_m16_a10_1908,813925264
l09_m16_a10_2010,975679106
l09_m16_a11_0806,2769907808
l09_m16_a11_1302,379403517
l09_m16_a11_1904,4066974750
l09_m17_a01_0202,3864416549
l09_m17_a01_0206,3778778428
l09_m17_a01_0208,109295675
l09_m17_a01_0802,3955348723
l09_m17_a01_1002,1567547950
l09_m17_a01_1008,3183151920
l09_m17_a01_1308,3221075305
l09_m17_a01_1406,1560973035
l09_m17_a01_1702,1478620331
l09_m17_a01_1706,1598828722
l09_m17_a01_1802,1400746902
l09_m17_a01_1906,1439833528
l09_m17_a01_2404,2712748073
l09_m17_a01_2502,1225821995
l09_m17_a01_2506,1316834098
l09_m17_a03_0202,2879320110
l09_m17_a03_0206,2901619767
l09_m17_a03_0306,2905693696
l09_m17_a03_1002,279331621
l09_m17_a03_1004,4190496272
l09_m17_a03_1006,399214396
l09_m17_a03_1702,367613344
l09_m17_a03_1706,310677945
l09_m17_a03_1708,4114398398
l09_m17_a03_1904,4128562591
l09_m17_a03_2404,3967410466
l09_m17_a03_2506,62253625
l09_m17_a03_2508,3826108222
l09_m17_a03_2602,111054969
l09_m17_a05_0202,2110198579
l09_m17_a05_0204,2493822470
l09_m17_a05_0206,2058016554
l09_m17_a05_1002,3338641464
l09_m17_a05_1004,798754061
l09_m17_a05_1008,640305446
l09_m17_a05_1302,3300466273
l09_m17_a05_1404,680898001
l09_m17_a05_1704,718476168
l09_m17_a05_1706,3302847140
l09_m17_a05_1708,593846179
l09_m17_a05_1906,3460521902
l09_m17_a05_2506,3589015844
l09_m17_a06_0208,461801603
l09_m17_a06_1004,2835904419
l09_m17_a06_1304,2874067450
l09_m17_a06_9916,2490905774
l09_m17_a07_0202,806335032
l09_m17_a07_0208,3503971110
l09_m17_a07_0302,835573775
l09_m17_a07_0808,3712868080
l09_m17_a07_1002,2335637811
l09_m17_a07_1008,1810032685
l09_m17_a07_1304,1611799135
l09_m17_a07_1704,1729868419
l09_m17_a07_1906,2206989989
l09_m17_a07_2506,2552539183
l09_m17_a09_0204,3815143037
l09_m17_a09_1704,1561449459
l09_m17_a10_0206,2349878573
l09_m17_a10_0308,1785334301
l09_m17_a10_0606,2333730289
l09_m17_a10_0802,2263485666
l09_m17_a10_1008,3499152161
l09_m17_a10_1306,896417919
l09_m17_a10_1708,3588212132
l09_m17_a10_9908,452313153
l09_m18_a01_0804,4087949899
l09_m18_a01_0902,453567817
l09_m18_a01_0908,4225567831
l09_m18_a01_1306,2840511459
l09_m18_a01_1504,1137565309
l09_m18_a01_1510,1572547365
l09_m18_a01_2404,1354374052
l09_m18_a01_2408,1493981071
l09_m18_a01_2502,3088831654
l09_m18_a01_2508,1489911224
l09_m18_a01_2604,1396625354
l09_m18_a02_0904,1962881746
l09_m18_a02_1502,742001126
l09_m18_a02_1506,727174655
l09_m18_a02_1510,3677313419
l09_m18_a02_2408,3751290145
l09_m18_a02_2504,3622568765
l09_m18_a02_2508,3730460438
l09_m18_a03_0908,3054873948
l09_m18_a03_1502,3882277443
l09_m18_a03_1506,3758825050
l09_m18_a03_1510,276007470
l09_m18_a03_2004,444273267
l09_m18_a03_2506,4072583604
l09_m18_a03_2508,352754867
l09_m18_a04_0306,1094661429
l09_m18_a04_0902,1271231738
l09_m18_a04_1504,318787534
l09_m18_a04_1510,225884822
l09_m18_a04_2502,3906356501
l09_m18_a04_2504,28696608
l09_m18_a04_2602,3935370060
l09_m18_a05_0904,1777992298
l09_m18_a05_1504,3629948011
l09_m18_a05_1510,3324668211
l09_m18_a05_2506,619139753
l09_m18_a06_0406,163087035
l09_m18_a06_0606,171726549
l09_m18_a06_0904,4016992452
l09_m18_a06_0908,3872931055
l09_m18_a06_1502,3081456624
l09_m18_a06_1506,2965802985
l09_m18_a06_2502,2770265118
l09_m18_a06_2508,1170935040
l09_m18_a07_0902,3444639316
l09_m18_a07_0906,3392979533
l09_m18_a07_2504,2267124366
l09_m18_a08_0904,3580105140
l09_m18_a08_0906,996831384
l09_m18_a08_1508,1836368798
l09_m18_a09_0906,4030112573
l09_m18_a09_1508,2787643451
l09_m18_a09_2502,1414026955
l09_m19_a01_0504,347329062
l09_m19_a01_0506,4206736138
l09_m19_a01_0508,486907405
l09_m19_a01_0702,4266959741
l09_m19_a01_0704,389482056
l09_m19_a01_0706,4181288804
l09_m19_a01_2202,1385605405
l09_m19_a01_2204,3153398824
l09_m19_a01_2206,1442540804
l09_m19_a01_2602,1436484033
l09_m19_a01_2604,3170673908
l09_m19_a01_2608,3041585375
l09_m19_a02_0504,2452070536
l09_m19_a02_0506,2083111332
l09_m19_a02_0704,2443408614
l09_m19_a02_0706,2142049738
l09_m19_a02_2204,1029799558
l09_m19_a02_2206,3547275178
l09_m19_a02_2208,886518445
l09_m19_a02_2604,979949146
l09_m19_a03_0502,2954417688
l09_m19_a03_0504,1501262637
l09_m19_a03_0506,3077902849
l09_m19_a03_0702,3013345910
l09_m19_a03_0706,3035743855
l09_m19_a03_2202,526256150
l09_m19_a03_2604,4046718463
l09_m19_a04_0502,2904417952
l09_m19_a04_0702,2929275598
l09_m19_a04_0708,1313659856
l09_m19_a04_2202,39532718
l09_m19_a04_2208,3801010608
l09_m19_a04_2602,89297010
l09_m19_a04_2604,3962647879
l09_m19_a04_2606,37704811
l09_m19_a04_9926,3964991189
l09_m19_a05_0508,2257902619
l09_m19_a05_0704,2359706718
l09_m19_a05_0708,2232420469
l09_m19_a05_2204,543444542
l09_m19_a05_2206,3463065362
l09_m19_a05_2208,701628949
l09_m19_a05_2604,661513954
l09_m19_a05_2606,3378743246
l09_m19_a05_2608,786148041
l09_m19_a06_0502,3772073899
l09_m19_a06_0504,162980510
l09_m19_a06_0702,3813774277
l09_m19_a06_0704,171063024
l09_m19_a06_2602,1218064761
l09_m19_a06_2606,1341650272
l09_m19_a07_0502,730436622
l09_m19_a07_0508,3411836176
l09_m19_a07_0708,3369642366
l09_m19_a07_2204,1840049973
l09_m19_a07_2206,2208468505
l09_m19_a07_2208,1679467294
l09_m19_a07_2606,2225809093
l09_m19_a07_2608,1662192578
l09_m19_a08_0506,3719488194
l09_m19_a08_0706,3728094892
l09_m19_a08_2208,2504790475
l09_m19_a08_2604,2616456508
l09_m19_a08_2608,2454042903
l09_m19_a09_2208,1578156654
l09_m19_a09_9928,3077752844
l09_m19_a10_0706,2484256629
l09_m24_a01_0402,2416898197
l09_m24_a01_0408,1893407115
l09_m24_a01_1508,3383039193
l09_m24_a01_1802,564686484
l09_m24_a01_1808,3246229386
l09_m24_a01_2402,973551646
l09_m24_a02_0402,379224635
l09_m24_a02_0406,301418018
l09_m24_a02_1502,2950991721
l09_m24_a02_1802,2805734458
l09_m24_a02_1806,2689718307
l09_m24_a02_1808,1206514980
l09_m24_a02_2402,3163769520
l09_m24_a02_2404,1441853317
l09_m24_a02_2406,3154022057
l09_m24_a03_0402,3720761758
l09_m24_a03_0406,3668678023
l09_m24_a03_1804,2231593642
l09_m24_a03_2406,1889688844
l09_m24_a03_2408,2535092235
l09_m24_a04_0404,698401811
l09_m24_a04_0406,3350111551
l09_m24_a04_1506,2127603821
l09_m24_a04_1802,1902509863
l09_m24_a04_2402,1791666605
l09_m24_a04_2404,2208894104
l09_m24_a04_2406,1839689140
l09_m24_a04_9902,3037969919
l09_m24_a05_0308,3993324824
l09_m24_a05_0408,3947518877
l09_m24_a05_1804,1398442423
l09_m24_a05_1806,3176458395
l09_m24_a05_2408,1094947606
l09_m24_a05_2608,1120356216
l09_m24_a05_9918,2273424901
l09_m24_a06_2406,544197823
l09_m24_a07_0404,2939467453
l09_m24_a07_2408,210448925
l09_m24_a07_2606,3904359284
l09_m24_a07_2608,252700275
l09_m24_a08_0404,1583481960
l09_m24_a08_1806,30079813
l09_m24_a08_2404,4100705507
l09_m24_a08_2602,512540088
l09_m24_a09_1508,636917428
l09_m24_a09_1808,757990887
l09_m24_a09_2406,3510206058
l10_m01_a01_0507,1213085696
l10_m01_a01_1701,437595710
l10_m01_a01_1703,4095430418
l10_m01_a02_0203,3438843954
l10_m01_a02_0405,555106741
l10_m01_a02_0407,3474464921
l10_m01_a02_0501,666496923
l10_m01_a02_0603,3421581550
l10_m01_a02_1205,2636601954
