FileName,mQuestID,mQuestName,mQuestType,mDayNight,
event.xml,3158029715,"【ソロ限定】
襲来！ジンオウガ亜種！",2,0,
event.xml,3187269540,"【ソロ限定】
襲来！ナルガクルガ亜種！",2,0,
event.xml,3216990717,"【ソロ限定】
進化襲来！リオレイア！",2,0,
event.xml,3195866058,"【ソロ限定】
進化襲来！ラギアクルス！",2,0,
event.xml,3140623695,"【ソロ限定】
進化襲来！ウラガンキン！",2,0,
event.xml,3136321400,"【ソロ限定】
進化襲来！チャナガブル！",2,0,
event.xml,3098986785,"【ソロ限定】
進化襲来！ベリオロス！",2,0,
event.xml,1255936508,"【ソロ限定】
襲来！ディアブロス！",2,0,
event.xml,1260288971,"【ソロ限定】
襲来！アグナコトル！",2,0,
event.xml,1078082806,"【ソロ限定】
襲来！ギギネブラ！",2,0,
event.xml,1098929857,"【ソロ限定】
襲来！ガノトトス！",2,0,
event.xml,790867126,"【ソロ限定】
襲来！ジンオウガ！",2,0,
event.xml,3456336168,"【ソロ限定】
強襲!リオレウス豪火種!",2,0,
event.xml,3410794413,"【ソロ限定】
強襲!ゴア・マガラ!",2,0,
event.xml,3398368666,"【ソロ限定】
強襲!ベリオロス凍氷種!",2,0,
event.xml,3368567747,"【ソロ限定】
強襲!ギギネブラ劇毒種!",2,0,
event.xml,3372886516,"【ソロ限定】
強襲!ジンオウガ不死種!",2,0,
event.xml,3260444361,"【ソロ限定】
強襲!リオレウス希少種!",2,0,
event.xml,3281257726,"【ソロ限定】【凶暴個体】
強襲!ボルボロス!",2,0,
event.xml,3740307615,"【ソロ限定】【凶暴個体】
強襲!ガノトトス!",2,0,
event.xml,3744660136,"【ソロ限定】【凶暴個体】
強襲!ギギネブラ!",2,0,
event.xml,3715384561,"【ソロ限定】
強襲!リオレイア希少種!",2,0,
event.xml,3627766388,"【ソロ限定】
強襲!ナルガクルガ希少種!",2,0,
event.xml,3665685549,"【ソロ限定】【凶暴個体】
強襲!クルペッコ亜種!",2,0,
event.xml,3686762010,"【ソロ限定】【鋼膜個体】
強襲!ロアルドロス亜種!",2,0,
event.xml,1737399757,"【ソロ限定】【鋼膜個体】
強襲!ナルガクルガ亜種!",2,0,
event.xml,1707615124,"【ソロ限定】【鋼膜個体】
強襲!ウルクスス!",2,0,
event.xml,1631936294,"【ソロ限定】【鋼膜個体】
強襲!ジンオウガ!",2,0,
event.xml,1661198719,"【ソロ限定】【凶暴個体】
強襲!ウラガンキン亜種!",2,0,
event.xml,1771949173,"【ソロ限定】【炸裂個体】
強襲！ベリオロス亜種！",2,0,
event.xml,513473763,"【マルチ限定】【炸裂個体】
強襲！ベリオロス亜種！",2,0,
event.xml,4221292355,"【ソロ限定】
強襲！シャガルマガラ！",2,0,
event.xml,2359099349,"【マルチ限定】
強襲！シャガルマガラ！",2,0,
event.xml,4200179060,"【ソロ限定】
強襲！ライゼクス！",2,0,
event.xml,2371786210,"【マルチ限定】
強襲！ライゼクス！",2,0,
event.xml,4162788141,"【ソロ限定】【炸裂個体】
強襲！ラギアクルス！",2,0,
event.xml,2400725947,"【マルチ限定】【炸裂個体】
強襲！ラギアクルス！",2,0,
event.xml,4192039194,"【ソロ限定】
強襲！タマミツネ！",2,0,
event.xml,2396668300,"【マルチ限定】
強襲！タマミツネ！",2,0,
event.xml,4237453215,"【ソロ限定】【炸裂個体】
強襲！ティガレックス！",2,0,
event.xml,2341820169,"【マルチ限定】【炸裂個体】
強襲！ティガレックス！",2,0,
event.xml,4249882024,"【ソロ限定】
強襲！ディノバルド",2,0,
event.xml,2320973118,"【マルチ限定】
強襲！ディノバルド",2,0,
event.xml,4279677937,"【ソロ限定】【炸裂個体】
強襲！ブラキディオス！",2,0,
event.xml,2282849127,"【マルチ限定】【炸裂個体】
強襲！ブラキディオス！",2,0,
event.xml,2761904866,"【期間限定】【測定不能】
幻と豪火を統べる者",2,0,
event.xml,1033241432,"【期間限定】【測定不能】
獄雷と冥晶を統べる者",2,0,
event.xml,1251029966,"【期間限定】【測定不能】
金銀劇毒を統べる者",2,0,
event.xml,3572868717,"【期間限定】【測定不能】
鋼と刃を統べる者",2,0,
event.xml,2750584571,"【期間限定】【測定不能】
×四大を統べる者",2,0,
event.xml,3665316989,"【テスト】
ブラキディオス爆氷種",2,0,
event.xml,607971350,"【テスト】
キリン雷帝種",2,0,
event.xml,1396430976,"【テスト】
リオレイア灼熱種",2,0,
event.xml,149338098,"【初級】
サバイバル・ハロウィン",2,0,
event.xml,2556013155,"【中級】
サバイバル・ハロウィン",2,0,
event.xml,4015954677,"【上級】
サバイバル・ハロウィン",2,0,
event.xml,2409173776,"【極級】
サバイバル・ハロウィン",2,0,
event.xml,4171113350,"【超極級】
サバイバル・ハロウィン",2,0,
event.xml,1637315132,"【バイオハザードコラボ】
挑戦！リアル・サバイバル！ ",2,0,
event.xml,1123430565,"【上級】第1回
衝突！リオレウス豪火種！",2,0,
event.xml,3700598022,"【極級】第1回
衝突！リオレウス豪火種！",2,0,
event.xml,2878707088,"【超極級】第1回
衝突！リオレウス豪火種！",2,0,
event.xml,961047131,"【爆氷竜武器】
武技秘伝書クエストVol.1",2,0,
event.xml,3365623410,"【マルチ限定】
強襲！ブラキディオス爆氷種！",2,0,
event.xml,3378068549,"【マルチ限定】
強襲！毒怪竜・月迅竜！",2,0,
event.xml,408079769,"登場！
アクセルアックス",2,0,
event.xml,2312366416,"【マルチ限定】
強襲！ガムート",2,0,
event.xml,4275362246,"【ソロ限定】
強襲！ガムート",2,0,
event.xml,2190454381,"【マルチ限定】【炸裂個体】
強襲！アグナコトル亜種！",2,0,
event.xml,4119371515,"【ソロ限定】【炸裂個体】
強襲！アグナコトル亜種！",2,0,
event.xml,3821251742,"【初級】
サンリオテストクエスト",2,0,
event.xml,2180255038,"【幻帝獣武器】
武技秘伝書クエストVol.1",2,0,
event.xml,2470552272,"【測定不能】
古龍を統べる者",2,0,
event.xml,1126672422,"【ソロ限定】
強襲！ナルガクルガ烈水種！",2,0,
event.xml,1881616663,"【マルチ限定】
強襲！キリン雷帝種！",2,0,
event.xml,1910856480,"【マルチ限定】
強襲！冥海竜・紅彩鳥！",2,0,
event.xml,2699995900,"登場！
覇玉武器 ガンランス",2,0,
event.xml,3791767209,"【上級】
門外不出、A級鍋具材の在処",2,0,
event.xml,2064160531,"【極級】
門外不出、A級鍋具材の在処",2,0,
event.xml,202352517,"【超極級】
門外不出、A級鍋具材の在処",2,0,
event.xml,2456498726,"挑戦！
幻の食材を求めて",2,0,
event.xml,3392309562,"【テスト】v7.04
ラージャン",2,0,
event.xml,849134634,"【上級】第2回
衝突！ドボルベルク亜種！",2,0,
event.xml,1167848636,"【極級】第2回
衝突！ドボルベルク亜種！",2,0,
event.xml,3575965997,"【超極級】第2回
衝突！ドボルベルク亜種！",2,0,
event.xml,3174414764,"【テスト】v7.01
ラギアクルス希少種",2,0,
event.xml,3915219348,"【HELL AND HELL】
復刻！デビルハンター",2,0,
event.xml,3902794659,"【極級・装備固定】
おともだち救出大作戦！",2,0,
event.xml,1905703449,"【極級】
おともだち救出大作戦！",2,0,
event.xml,110201487,"【超極級】
おともだち救出大作戦！",2,0,
event.xml,2566201132,"【サンリオキャラコラボ】
挑戦！再・救出大作戦！ ",2,0,
event.xml,4126900162,"【極級・装備固定】
断裂群島 成人式",2,0,
event.xml,1827810936,"【極級】
断裂群島 成人式",2,0,
event.xml,469049070,"【超極級】
断裂群島 成人式",2,0,
event.xml,2240908109,"挑戦！
大人への通過儀礼",2,0,
event.xml,738051509,"【測定不能】
射程を統べる者",2,0,
event.xml,1939789283,"【赫火竜武器】
武技秘伝書クエストVol.1",2,0,
event.xml,1368524744,"【ソロ限定】
強襲！ブラキディオス爆氷種！",2,0,
event.xml,675553601,"【マルチ限定】
強襲！リオレイア灼熱種！",2,0,
event.xml,696666998,"【マルチ限定】
強襲！銀火竜・炎戈竜！",2,0,
event.xml,2992309522,"登場！
覇玉武器 双剣",2,0,
event.xml,3013177125,"お試し！
覇玉武器大剣",2,0,
event.xml,714096287,"お試し！
覇玉武器ライトボウガン",2,0,
event.xml,1570180617,"お試し！
覇玉武器スラッシュアックス",2,0,
event.xml,3287522218,"お試し！
覇玉武器ハンマー",2,0,
event.xml,3035933500,"お試し！
覇玉武器ランス",2,0,
event.xml,771619462,"お試し！
覇玉武器 太刀",2,0,
event.xml,1526385168,"お試し！
アクセルアックス",2,0,
event.xml,3393574785,"お試し！
覇玉武器 ガンランス",2,0,
event.xml,3175278359,"お試し！
覇玉武器 双剣",2,0,
event.xml,2720258491,"【上級】第3回
衝突！タマミツネ！",2,0,
event.xml,3269742686,"【超極級・装備固定・体験版】
衝突！タマミツネ！",2,0,
event.xml,3051577544,"【超極級】
衝突！タマミツネ！",2,0,
event.xml,1542259172,"【上級】第4回
衝突！セルレギオス！",2,0,
event.xml,3314127943,"【超極級・装備固定・体験版】
衝突！セルレギオス！",2,0,
event.xml,2995692753,"【超極級】
衝突！セルレギオス！",2,0,
event.xml,3716509426,"【戦国BASARA前編】
蒼紅邂逅！一戦目",2,0,
event.xml,2860670564,"【戦国BASARA前編】
蒼紅邂逅！二戦目",2,0,
event.xml,864751582,"【戦国BASARA前編】
蒼紅邂逅！三戦目",2,0,
event.xml,1150041928,"【戦国BASARA前編】
蒼紅邂逅！四戦目",2,0,
event.xml,3672681195,"【戦国BASARA前編】
蒼紅邂逅！五戦目",2,0,
event.xml,2918161021,"【戦国BASARA後編】
蒼紅邂逅！一戦目",2,0,
event.xml,887540679,"【戦国BASARA後編】
蒼紅邂逅！二戦目",2,0,
event.xml,1138883409,"【戦国BASARA後編】
蒼紅邂逅！三戦目",2,0,
event.xml,3546212032,"【戦国BASARA後編】
蒼紅邂逅！四戦目",2,0,
event.xml,592522255,"【テスト】
オオナズチ",2,0,
event.xml,1414929561,"【テスト】
テオ・テスカトル",2,0,
event.xml,730330475,"【装備固定】衝突戦12/29
部位破壊が今ならお得！",2,0,
event.xml,1551943165,"【装備固定】衝突戦12/30
〆の一撃！大回転斬り！",2,0,
event.xml,3426736236,"【装備固定】衝突戦12/31
大晦日！最後の一撃を狙え！",2,0,
event.xml,3141069050,"【装備固定】衝突戦1/1
新年！最初の一撃を狙え！",2,0,
event.xml,3922264989,"【装備固定】衝突戦1/2
新年更なる躍進！ジャンプ！",2,0,
event.xml,2664313611,"【装備固定】衝突戦1/3
狩人ならオドらにゃ損！乱舞！",2,0,
event.xml,3042094542,"ゼニー増量！
ハンター入門クエスト【火】",2,0,
event.xml,3029387257,"ゼニー増量！
ハンター入門クエスト【氷】",2,0,
event.xml,3067509152,"ゼニー増量！
ハンター入門クエスト【土】",2,0,
event.xml,3071546263,"ゼニー増量！
ハンター入門クエスト【水】",2,0,
event.xml,3158856874,"ゼニー増量！
ハンター入門クエスト【雷】",2,0,
event.xml,3179953821,"【VAMPIREコラボ・トライアル】
闇夜に現れし山神 一夜目",2,0,
event.xml,182936183,"【VAMPIREコラボ・トライアル】
闇夜に現れし山神 二夜目",2,0,
event.xml,186976320,"【VAMPIREコラボ・トライアル】
闇夜に現れし山神 三夜目",2,0,
event.xml,157529625,"【VAMPIREコラボ・トライアル】
挑戦！凶兆の暗雲 一夜目",2,0,
event.xml,144825390,"【VAMPIREコラボ・トライアル】
挑戦！凶兆の暗雲 二夜目",2,0,
event.xml,233753259,"【VAMPIREコラボ・トライアル】
挑戦！凶兆の暗雲 三夜目",2,0,
event.xml,204251292,"【ストVコラボ・トライアル】
電竜と交わす拳 R.1",2,0,
event.xml,241835717,"【ストVコラボ・トライアル】
電竜と交わす拳 R.2",2,0,
event.xml,262698226,"【ストVコラボ・トライアル】
電竜と交わす拳 R.3",2,0,
event.xml,83112911,"【ストVコラボ・トライアル】
電竜と交わす拳 R.4",2,0,
event.xml,87448056,"【ストVコラボ・トライアル】
挑戦！導き照らす焔 R.1",2,0,
event.xml,1384411681,"【ストVコラボ・トライアル】
挑戦！導き照らす焔 R.2",2,0,
event.xml,1397102614,"【ストVコラボ・トライアル】
挑戦！導き照らす焔 R.3",2,0,
event.xml,1358997071,"【ストVコラボ・トライアル】
挑戦！導き照らす焔 R.4",2,0,
event.xml,130507441,"【超極級・装備固定・体験版】
衝突初日！タマミツネ！",2,0,
event.xml,1891652135,"【超極級】
衝突初日！タマミツネ！",2,0,
event.xml,172553066,"【測定不能】
古龍を統べる者Ⅱ",2,0,
event.xml,3179570083,"【年納め】【測定不能】
幻と豪火を統べる者",2,0,
event.xml,613233177,"【年納め】【測定不能】
獄雷と冥晶を統べる者",2,0,
event.xml,1401553551,"【年納め】【測定不能】
金銀劇毒を統べる者",2,0,
event.xml,3454965548,"【年納め】【測定不能】
鋼と刃を統べる者",2,0,
event.xml,3135875002,"【年納め】【測定不能】
×四大を統べる者",2,0,
event.xml,4097381877,"【極級・装備固定】
恋のスイーツジュエル",2,0,
event.xml,1831879759,"【極級】
恋のスイーツジュエル",2,0,
event.xml,439842009,"【超極級】
恋のスイーツジュエル",2,0,
event.xml,2220089722,"挑戦！
恋のレジスタンス",2,0,
event.xml,3445574947,"【テスト】
オオナズチ2頭版",2,0,
event.xml,3408048774,"【尾爆竜武器】
武技秘伝書クエストVol.1",2,0,
event.xml,2432189988,"【マルチ限定】
強襲！ドボルベルク峰爆種！",2,0,
event.xml,817794978,"【マルチ限定】
強襲！黒蝕竜・角竜！",2,0,
event.xml,3929544004,"登場！
覇玉武器片手剣",2,0,
event.xml,3912130733,"【ソロ限定】
強襲！キリン雷帝種！",2,0,
event.xml,4003776388,"【超極級・装備固定・体験版】
衝突！ベリオロス凍氷種！",2,0,
event.xml,2577659666,"【超極級】
衝突！ベリオロス凍氷種！",2,0,
event.xml,3002373135,"【測定不能】
射程を統べる者Ⅱ",2,0,
event.xml,4052387804,"【金獅子武器】
武技秘伝書クエストVol.1",2,0,
event.xml,1228333241,"【測定不能】
混沌を統べる者",2,0,
event.xml,2281892039,"【マルチ限定】
強襲！ラージャン！",2,0,
event.xml,2595702569,"【マルチ限定】
強襲！獄狼竜・電怪竜！",2,0,
event.xml,3959062387,"登場！
覇玉武器チャージアックス",2,0,
event.xml,3921461546,"【マルチ限定】
ハンター入門クエスト",2,0,
event.xml,2974642427,"【ソロ限定】
強襲！リオレイア灼熱種！",2,0,
event.xml,4156408219,"【極級・装備固定】
堕転に抗う者たち",2,0,
event.xml,1857327137,"【極級】
堕転に抗う者たち",2,0,
event.xml,431202487,"【超極級】
堕転に抗う者たち",2,0,
event.xml,2279027988,"【マギコラボ】
挑戦！伝説の冒険家",2,0,
event.xml,4040164738,"【マギコラボ】
挑戦！皇女の誇り",2,0,
event.xml,1775850552,"【マギコラボ】
挑戦！革命前夜",2,0,
event.xml,517891246,"【マギコラボ】
挑戦！ルフの導き",2,0,
event.xml,11183784,"【装備固定】
血と汗と涙を流せ！",2,0,
event.xml,2007864894,"【特効武器種限定】
血と汗と涙を流せ！",2,0,
event.xml,3876752303,"【一部コラボ装備限定】
血と汗と涙を流せ！",2,0,
event.xml,2757350998,"お試し！
覇玉武器 片手剣",2,0,
event.xml,3126361525,"【テスト】
アカムトルム",2,0,
event.xml,503145253,"【超極級】
衝突！ジンオウガ！",2,0,
event.xml,3900615453,"【マルチ限定】ゼニー増量！
ハンター入門クエスト",2,0,
event.xml,1890947216,"【ソロ限定】
ハンター入門クエスト",2,0,
event.xml,1903688359,"【ソロ限定】ゼニー増量！
ハンター入門クエスト",2,0,
event.xml,571154508,"【ソロ限定】
強襲！ネフ・ガルムド！",2,0,
event.xml,1535332183,"【霞龍武器】
武技秘伝書クエストVol.1",2,0,
event.xml,1223985806,"【測定不能】
混沌を統べる者Ⅱ",2,0,
event.xml,3218872565,"【マルチ限定】
強襲！オオナズチ！",2,0,
event.xml,123764624,"【マルチ限定】
強襲！恐暴竜・紫水獣！",2,0,
event.xml,3137499638,"【ソロ限定】
強襲！キリン！",2,0,
event.xml,3979459992,"登場！
覇玉武器 操虫棍",2,0,
event.xml,4138220849,"お試し！
覇玉武器 チャージアックス",2,0,
event.xml,2436508691,"【ソロ限定】
強襲！ドボルベルク峰爆種！",2,0,
event.xml,4184230313,"【フォトジェニッククエスト】
インスタ映えを狙え！",2,0,
event.xml,2577514572,"【極級・装備固定】
目指せ頂点！新入生争奪戦",2,0,
event.xml,4003918042,"【極級】
目指せ頂点！新入生争奪戦",2,0,
event.xml,2007998816,"【超極級】
目指せ頂点！新入生争奪戦",2,0,
event.xml,11047414,挑戦！帰宅部の極意,2,0,
event.xml,2664170581,挑戦！魔球を得し者,2,0,
event.xml,3922408643,挑戦！刹那を射抜く射手,2,0,
event.xml,1794790323,"【超極級】
衝突初日！ジンオウガ！",2,0,
event.xml,719806500,"【テスト】
テオ・テスカトルマップ変更版",2,0,
event.xml,1574981810,"【テスト】
アズガルムド",2,0,
event.xml,1026021719,"【テスト】
リオレウス滅竜種",2,0,
event.xml,171825750,"【超極級】
衝突！ナルガクルガ！",2,0,
event.xml,2101013184,衝突初日！ナルガクルガ！,2,0,
event.xml,2129137803,"【測定不能】
獣竜を統べる者",2,0,
event.xml,1891788153,"【FTコラボ　極級・装備固定】
終わりを告げる黒き竜",2,0,
event.xml,130373103,"【FTコラボ　極級】
終わりを告げる黒き竜",2,0,
event.xml,2541373566,"【FTコラボ　超極級】
終わりを告げる黒き竜",2,0,
event.xml,3766319336,"【フェアリーテイルコラボ】
挑戦！滅竜を焼く炎",2,0,
event.xml,2995557263,"【フェアリーテイルコラボ】
挑戦！決意の絶対零度",2,0,
event.xml,3314262809,"【フェアリーテイルコラボ】
挑戦！星霊たちとの絆",2,0,
event.xml,1552085667,"【フェアリーテイルコラボ】
挑戦！妖精女王の双剣！",2,0,
event.xml,366334078,"【マルチ限定】
強襲！テオ・テスカトル！",2,0,
event.xml,2909386523,"【マルチ限定】
強襲！砕竜・桜火竜！",2,0,
event.xml,1678395811,"【ソロ限定】
強襲！ティガレックス！",2,0,
event.xml,285981053,"【ソロ限定】
強襲！ラージャン！",2,0,
event.xml,3975403439,"登場！
覇玉武器 ヘビィボウガン",2,0,
event.xml,2175733159,"お試し！
覇玉武器 操虫棍",2,0,
event.xml,3812567090,"【炎王龍武器】
武技秘伝書クエストVol.1",2,0,
event.xml,4111116109,"【マルチ限定】
強襲！モルドムント！",2,0,
event.xml,730186293,"【装備固定】
生き残りをかけた決戦",2,0,
event.xml,3051444118,"【極級】
生き残りをかけた決戦",2,0,
event.xml,3269879552,"【超極級】
生き残りをかけた決戦",2,0,
event.xml,1542403770,"【バイオコラボ】
挑戦！燃え尽きる屍",2,0,
event.xml,753403436,"【バイオコラボ】
挑戦！ナイフサバイバー",2,0,
event.xml,3159825341,"【バイオコラボ】
挑戦！邪を打ち砕く果実",2,0,
event.xml,3828595578,"【超極級】
衝突！ディノバルド！",2,0,
event.xml,2469694444,衝突初日！ディノバルド！,2,0,
event.xml,1303822376,"【マルチ限定】
強襲！月迅竜・氷砕竜！",2,0,
event.xml,3327424494,"【黒冠龍武器】
武技秘伝書クエストVol.1",2,0,
event.xml,3890299185,"【測定不能】
獣竜を統べる者Ⅱ",2,0,
event.xml,3411028779,"【'18_06】【甘口】
月間挑戦クエスト",2,0,
event.xml,2878841550,"【'18_06】【中辛】
月間挑戦クエスト",2,0,
event.xml,3700462168,"【'18_06】【辛口】
月間挑戦クエスト",2,0,
event.xml,1167705058,"【'18_06】【激辛】
月間挑戦クエスト",2,0,
event.xml,1656851272,"【ソロ限定】
強襲！セルレギオス！",2,0,
event.xml,651512143,"【ソロ限定】
強襲！オオナズチ！",2,0,
event.xml,413555741,"お試し！
覇玉武器 ヘビィボウガン",2,0,
event.xml,4004866550,"登場！秘技
迎撃戦　モルドムント！",2,0,
event.xml,1998517618,"【マルチ限定】【非常事態】
モルドムント！",2,0,
event.xml,223354447,"【超極級】
衝突！ディノバルド！ ",2,0,
event.xml,3994526920,【★7ドロップテスト】,2,0,
event.xml,3571570688,"【測定不能】
地獄を統べる者",2,0,
event.xml,1818083173,"【生放送記念】
幻と豪火を統べる者",2,0,
event.xml,4115984095,"【生放送記念】
×四大を統べる者",2,0,
event.xml,2186534473,"【生放送記念】
射程を統べる者",2,0,
event.xml,1243670977,"【テスト】
タマミツネ雷泡種",2,0,
event.xml,3542726779,"【テスト】
怒り喰らうイビルジョー",2,0,
event.xml,3483537943,"【マルチ限定】
強襲！アカムトルム！",2,0,
event.xml,3709287929,"【マルチ限定】
強襲！尾爆竜・砂狗竜！",2,0,
event.xml,1705728668,"【マルチ限定】【非常事態】
アカムトルム！",2,0,
event.xml,849277812,"【装備固定】
戦場ごとぶった斬れ!",2,0,
event.xml,2902091479,"【極級】
戦場ごとぶった斬れ!",2,0,
event.xml,3690812993,"【超極級】
戦場ごとぶった斬れ!",2,0,
event.xml,1123289083,"【バサラコラボ】
挑戦！斬滅、凶王の刃",2,0,
event.xml,905131885,"【バサラコラボ】
挑戦！誇り高き八咫烏",2,0,
event.xml,2773232380,"【バサラコラボ】
挑戦！カラクリ兵器・暁丸",2,0,
event.xml,4017554369,"登場！
覇玉武器 狩猟笛",2,0,
event.xml,876523315,"【測定不能】
飛竜を統べる者",2,0,
event.xml,2363261380,"【ソロ限定】
強襲！テオ・テスカトル！",2,0,
event.xml,2052533977,"七夕祭【超極級】
衝突！ガノトトス亜種！",2,0,
event.xml,3528137322,"【'18_07】【太刀・土武器限定】
【甘口】月間挑戦クエスト",2,0,
event.xml,3839243273,"【'18_07】【特効・土武器限定】
【中辛】月間挑戦クエスト",2,0,
event.xml,2479948959,"【'18_07】【大剣・土武器限定】
【辛口】月間挑戦クエスト",2,0,
event.xml,181949733,"【'18_07】【双剣・土武器限定】
【激辛】月間挑戦クエスト",2,0,
event.xml,1751098946,"【ソロ限定】
強襲！クシャルダオラ！",2,0,
event.xml,1872850059,"お試し！秘技
迎撃戦 モルドムント！",2,0,
event.xml,4168901157,"【マルチ限定】
強襲！タマミツネ雷泡種！",2,0,
event.xml,1086326080,"【マルチ限定】
強襲！幻獣・白海竜！",2,0,
event.xml,1383443118,"【マルチ限定】【非常事態】
タマミツネ雷泡種！",2,0,
event.xml,1812199159,"【ソロ限定】
強襲！モルドムント！",2,0,
event.xml,3828040956,"登場！
覇玉武器 弓",2,0,
event.xml,4056283432,"お試し！
覇玉武器 狩猟笛",2,0,
event.xml,2906128009,"【測定不能】
飛竜を統べる者Ⅱ",2,0,
event.xml,2111792563,"【装備固定】
続・真の格闘家への道",2,0,
event.xml,3820744720,"【極級】
続・真の格闘家への道",2,0,
event.xml,2495398022,"【超極級】
続・真の格闘家への道",2,0,
event.xml,230003004,"【ストV第3弾】
一掃せし真空の刃",2,0,
event.xml,2058527146,"【ストV第3弾】
ヨーガの導きを照らす者",2,0,
event.xml,3926768699,"【ストV第3弾】
美しき狂気の仮面",2,0,
event.xml,2634714285,"【ストV第3弾】
闇の力を統べし双腕",2,0,
event.xml,3814621027,"夏恋祭【超極級】
衝突！アグナコトル亜種！",2,0,
event.xml,4258071880,"【'18_08】【雷操虫棍限定】
【甘口】月間挑戦クエスト",2,0,
event.xml,2328507870,"【'18_08】【雷弓限定】
【中辛】月間挑戦クエスト",2,0,
event.xml,331572324,"【'18_08】【雷銃槍限定】
【辛口】月間挑戦クエスト",2,0,
event.xml,1690588402,"【'18_08】【雷特効武器限定】
【激辛】月間挑戦クエスト",2,0,
event.xml,2754513133,"【テスト】
アズガルムド＆リオレウス",2,0,
event.xml,16415936,"【テスト】
衝突戦アズガルムド",2,0,
event.xml,3939093963,"【マルチ限定】
強襲！怒り喰らうイビルジョー！",2,0,
event.xml,2997542301,"【マルチ限定】
強襲！轟竜・水竜！",2,0,
event.xml,169261816,"【マルチ限定】【非常事態】
怒り喰らうイビルジョー！",2,0,
event.xml,3857264331,"登場！
覚醒スキル",2,0,
event.xml,2357381206,"【測定不能】
疾風狩猟！冥晶黒冠！",2,0,
event.xml,1249828034,"【最短ルート】登竜門！
モルドムント！",2,0,
event.xml,4072848295,"【最短ルート】登竜門！
アカムトルム！",2,0,
event.xml,3765900361,"【最短ルート】登竜門！
タマミツネ雷泡種！",2,0,
event.xml,1489728300,"【最短ルート】登竜門！
怒り喰らうイビルジョー！",2,0,
event.xml,1454097325,"【ソロ限定】
強襲！アカムトルム！",2,0,
event.xml,4204839249,"【装備固定】
討伐！月下の鬼影",2,0,
event.xml,2376593863,"【極級】
討伐！月下の鬼影",2,0,
event.xml,346988669,"【超極級】
討伐！月下の鬼影",2,0,
event.xml,1672057067,"【鬼滅の刃】
挑戦！爆裂の鬼狩り",2,0,
event.xml,4078341498,"【鬼滅の刃】
挑戦！迅雷の鬼狩り",2,0,
event.xml,2215755244,"【鬼滅の刃】
挑戦！猪突の鬼狩り",2,0,
event.xml,3605026443,"【鬼滅の刃】
挑戦！炎陽の鬼狩り",2,0,
event.xml,2716296733,"【'18_09】【水太刀限定】
【甘口】月間挑戦クエスト",2,0,
event.xml,955135911,"【'18_09】【水特効武器限定】
【中辛】月間挑戦クエスト",2,0,
event.xml,1340671793,"【'18_09】【水剣斧限定】
【辛口】月間挑戦クエスト",2,0,
event.xml,3515716242,"【'18_09】【水特効武器限定】
【激辛】月間挑戦クエスト",2,0,
event.xml,2488881141,"【超極級】
衝突！ラギアクルス！",2,0,
event.xml,2260912574,"お試し！
覇玉武器 弓",2,0,
event.xml,3306965909,ソロ強襲！轟竜の修練！,2,0,
event.xml,2794103300,"【ソロ限定・測定不能】
単騎、狩場を走る！Ⅱ",2,0,
event.xml,1065612222,"【第１回】
幻界挑戦クエスト",2,0,
event.xml,2104897193,"覇玉武器アクセルアックス
エオ・ガルディア迎撃戦",2,0,
event.xml,361470444,"【測定不能】
疾風狩猟！冥晶黒冠！Ⅱ",2,0,
event.xml,82203236,"【超極級】
衝突！タマミツネ！ ",2,0,
event.xml,2107649264,"【最短ルート】登竜門！
エオ・ガルディア！",2,0,
event.xml,1863680798,"【マルチ限定】
強襲！エオ・ガルディア！",2,0,
event.xml,3618235515,ソロ強襲！斬竜の修練！,2,0,
event.xml,2412442669,"【マルチ限定】【非常事態】
エオ・ガルディア！",2,0,
event.xml,1216660264,"【装備固定】
恐るべき天声同化",2,0,
event.xml,3627802297,"【極級】
恐るべき天声同化",2,0,
event.xml,2940005935,"【超極級】
恐るべき天声同化",2,0,
event.xml,3489359818,"【Fate/EL】
最終救済者",2,0,
event.xml,3103545180,"【Fate/EL】
理性蒸発",2,0,
event.xml,569706214,"【Fate/EL】
驚異のアイドルフェス",2,0,
event.xml,1458714224,"【Fate/EL】
午前の光よ",2,0,
event.xml,3365315539,"【'18_10】【火大剣限定】
【甘口】月間挑戦クエスト",2,0,
event.xml,3213988677,"【'18_10】【火操虫棍限定】
【中辛】月間挑戦クエスト",2,0,
event.xml,647545599,"【'18_10】【火特効武器限定】
【辛口】月間挑戦クエスト",2,0,
event.xml,1369436777,"【'18_10】【火特効武器限定】
【激辛】月間挑戦クエスト",2,0,
event.xml,977935694,"【テスト】
ラギアクルス陸征種",2,0,
event.xml,1635070879,"【ソロ限定】
強襲！タマミツネ雷泡種！",2,0,
event.xml,3240161272,"【第2回】
幻界挑戦クエスト",2,0,
event.xml,533436420,"お試し！
覚醒スキル",2,0,
event.xml,3056066414,"【装備固定】
2号機、会敵！",2,0,
event.xml,1214479109,"【極級】
2号機、会敵！",2,0,
event.xml,1063537555,"【超極級】
2号機、会敵！",2,0,
event.xml,2792167977,"【エヴァ】
挑戦！加速兵装試験",2,0,
event.xml,3513395903,"【エヴァ】
挑戦！飛翔兵装試験",2,0,
event.xml,1326366492,"【エヴァ】
挑戦！爆砕兵装試験",2,0,
event.xml,940150666,"【エヴァ】
挑戦！音響兵装試験",2,0,
event.xml,2701188656,"【エヴァ】
挑戦！改修兵装試験",2,0,
